Date,Open,Close,High,Low
12/11/2018,4.1,4.1,6,4
13/11/2018,4.1,4.1,6,4
14/11/2018,4.1,4.1,6,4
15/11/2018,4.1,4.12,6,4
16/11/2018,4.12,4.09,6,4
19/11/2018,4.09,4.05,6,4
20/11/2018,4.05,4.05,6,4
21/11/2018,4.05,4.05,6,4
22/11/2018,4.05,4.05,6,4
23/11/2018,4.05,4.05,6,4
26/11/2018,4.05,4.05,6,4
27/11/2018,4.05,4.05,6,4
28/11/2018,4.05,4.05,6,4
29/11/2018,4.05,4.05,6,4
30/11/2018,4.05,4.05,6,4
03/12/2018,4.05,4.05,6,4
04/12/2018,4.05,4.05,6,4
05/12/2018,4.05,4.05,6,4
06/12/2018,4.05,4,6,4
10/12/2018,4,4,6,4
11/12/2018,4,4,6,4
12/12/2018,4,4,6,4
13/12/2018,4,3.99,6,3.99
14/12/2018,3.99,3.99,6,3.99
17/12/2018,3.99,3.99,6,3.99
18/12/2018,3.99,3.4,6,3.4
19/12/2018,3.4,3.4,6,3.4
20/12/2018,3.4,3.4,6,3.4
21/12/2018,3.4,3.4,6,3.4
24/12/2018,3.4,3.4,6,3.4
27/12/2018,3.4,3.4,6,3.4
28/12/2018,3.4,3.4,6,3.4
31/12/2018,3.4,3.4,6,3.4
02/01/2019,3.4,3.4,3.4,3.4
03/01/2019,3.4,3.4,3.4,3.4
04/01/2019,3.4,3.4,3.4,3.4
08/01/2019,3.4,3.4,3.4,3.4
09/01/2019,3.4,3.4,3.4,3.4
10/01/2019,3.4,3.4,3.4,3.4
11/01/2019,3.4,3.4,3.4,3.4
14/01/2019,3.4,3.4,3.4,3.4
15/01/2019,3.4,3.4,3.4,3.4
16/01/2019,3.4,3.4,3.4,3.4
17/01/2019,3.4,3.4,3.4,3.4
18/01/2019,3.4,3.4,3.4,3.4
21/01/2019,3.4,3.4,3.4,3.4
22/01/2019,3.4,3.4,3.4,3.4
23/01/2019,3.4,3.4,3.4,3.4
24/01/2019,3.4,3.4,3.4,3.4
25/01/2019,3.4,3.04,3.4,3.04
28/01/2019,3.04,3.04,3.4,3.04
29/01/2019,3.04,3.04,3.4,3.04
30/01/2019,3.04,3.2,3.4,3.04
31/01/2019,3.2,3.2,3.4,3.04
01/02/2019,3.2,3.2,3.4,3.04
04/02/2019,3.2,3.2,3.4,3.04
05/02/2019,3.2,3.21,3.4,3.04
06/02/2019,3.21,3.21,3.4,3.04
07/02/2019,3.21,3.21,3.4,3.04
08/02/2019,3.21,3.21,3.4,3.04
11/02/2019,3.21,3.21,3.4,3.04
12/02/2019,3.21,3.26,3.4,3.04
13/02/2019,3.26,3.29,3.4,3.04
14/02/2019,3.29,3.29,3.4,3.04
15/02/2019,3.29,3.75,3.75,3.04
18/02/2019,3.75,4.3,4.3,3.04
19/02/2019,4.3,4.3,4.3,3.04
20/02/2019,4.3,4.3,4.3,3.04
21/02/2019,4.3,4.3,4.3,3.04
22/02/2019,4.3,4.4,4.4,3.04
25/02/2019,4.4,4.6,4.6,3.04
26/02/2019,4.6,4.6,4.6,3.04
27/02/2019,4.6,4.6,4.6,3.04
28/02/2019,4.6,4.6,4.6,3.04
01/03/2019,4.6,4.59,4.6,3.04
04/03/2019,4.59,4.59,4.6,3.04
05/03/2019,4.59,4.55,4.6,3.04
07/03/2019,4.55,4.55,4.6,3.04
08/03/2019,4.55,4.52,4.6,3.04
11/03/2019,4.52,4.52,4.6,3.04
12/03/2019,4.52,4.52,4.6,3.04
13/03/2019,4.52,4.52,4.6,3.04
14/03/2019,4.52,5.1,5.1,3.04
15/03/2019,5.1,5.1,5.1,3.04
18/03/2019,5.1,5.1,5.1,3.04
19/03/2019,5.1,5.1,5.1,3.04
20/03/2019,5.1,5.1,5.1,3.04
21/03/2019,5.1,4.6,5.1,3.04
22/03/2019,4.6,5.09,5.1,3.04
25/03/2019,5.09,5.09,5.1,3.04
26/03/2019,5.09,5.09,5.1,3.04
27/03/2019,5.09,5.09,5.1,3.04
28/03/2019,5.09,5.09,5.1,3.04
29/03/2019,5.09,5.09,5.1,3.04
01/04/2019,5.09,5.09,5.1,3.04
02/04/2019,5.09,5.09,5.1,3.04
03/04/2019,5.09,5.09,5.1,3.04
04/04/2019,5.09,5.09,5.1,3.04
05/04/2019,5.09,5.09,5.1,3.04
08/04/2019,5.09,5.09,5.1,3.04
09/04/2019,5.09,5.09,5.1,3.04
10/04/2019,5.09,5.09,5.1,3.04
11/04/2019,5.09,5.09,5.1,3.04
12/04/2019,5.09,5.09,5.1,3.04
15/04/2019,5.09,5.09,5.1,3.04
16/04/2019,5.09,5.09,5.1,3.04
17/04/2019,5.09,5.09,5.1,3.04
18/04/2019,5.09,5.07,5.1,3.04
23/04/2019,5.07,5.07,5.1,3.04
24/04/2019,5.07,5.09,5.1,3.04
25/04/2019,5.09,5.09,5.1,3.04
26/04/2019,5.09,5.09,5.1,3.04
29/04/2019,5.09,5.09,5.1,3.04
30/04/2019,5.09,5.09,5.1,3.04
02/05/2019,5.09,4.99,5.1,3.04
03/05/2019,4.99,4.99,5.1,3.04
06/05/2019,4.99,4.99,5.1,3.04
07/05/2019,4.99,4.99,5.1,3.04
08/05/2019,4.99,4.99,5.1,3.04
09/05/2019,4.99,4.99,5.1,3.04
10/05/2019,4.99,4.99,5.1,3.04
13/05/2019,4.99,4.99,5.1,3.04
14/05/2019,4.99,4.99,5.1,3.04
15/05/2019,4.99,4.99,5.1,3.04
16/05/2019,4.99,4.99,5.1,3.04
17/05/2019,4.99,4.99,5.1,3.04
20/05/2019,4.99,4.99,5.1,3.04
21/05/2019,4.99,4.99,5.1,3.04
22/05/2019,4.99,4.99,5.1,3.04
23/05/2019,4.99,4.99,5.1,3.04
24/05/2019,4.99,4.99,5.1,3.04
27/05/2019,4.99,4.99,5.1,3.04
28/05/2019,4.99,4.99,5.1,3.04
29/05/2019,4.99,4.99,5.1,3.04
30/05/2019,4.99,4.99,5.1,3.04
31/05/2019,4.99,4.99,5.1,3.04
03/06/2019,4.99,4.99,5.1,3.04
04/06/2019,4.99,4.99,5.1,3.04
06/06/2019,4.99,4.99,5.1,3.04
07/06/2019,4.99,4.99,5.1,3.04
10/06/2019,4.99,4.99,5.1,3.04
11/06/2019,4.99,4.25,5.1,3.04
12/06/2019,4.25,4.25,5.1,3.04
13/06/2019,4.25,4.25,5.1,3.04
14/06/2019,4.25,4.25,5.1,3.04
17/06/2019,4.25,4.25,5.1,3.04
18/06/2019,4.25,4.25,5.1,3.04
19/06/2019,4.25,4.25,5.1,3.04
20/06/2019,4.25,4.2,5.1,3.04
21/06/2019,4.2,4.2,5.1,3.04
24/06/2019,4.2,4.2,5.1,3.04
25/06/2019,4.2,4.2,5.1,3.04
26/06/2019,4.2,4.2,5.1,3.04
27/06/2019,4.2,4,5.1,3.04
28/06/2019,4,4,5.1,3.04
01/07/2019,4,4,5.1,3.04
02/07/2019,4,4,5.1,3.04
03/07/2019,4,4,5.1,3.04
04/07/2019,4,4,5.1,3.04
05/07/2019,4,4,5.1,3.04
08/07/2019,4,4,5.1,3.04
09/07/2019,4,4,5.1,3.04
10/07/2019,4,4,5.1,3.04
11/07/2019,4,4,5.1,3.04
12/07/2019,4,4,5.1,3.04
15/07/2019,4,4,5.1,3.04
16/07/2019,4,4,5.1,3.04
17/07/2019,4,4,5.1,3.04
18/07/2019,4,4,5.1,3.04
19/07/2019,4,4,5.1,3.04
22/07/2019,4,4,5.1,3.04
23/07/2019,4,4,5.1,3.04
24/07/2019,4,4,5.1,3.04
25/07/2019,4,3.4,5.1,3.04
26/07/2019,3.4,3.4,5.1,3.04
29/07/2019,3.4,3.4,5.1,3.04
30/07/2019,3.4,3.4,5.1,3.04
31/07/2019,3.4,3.4,5.1,3.04
01/08/2019,3.4,3.4,5.1,3.04
02/08/2019,3.4,3.4,5.1,3.04
06/08/2019,3.4,3.4,5.1,3.04
07/08/2019,3.4,3.4,5.1,3.04
08/08/2019,3.4,3.4,5.1,3.04
09/08/2019,3.4,3.4,5.1,3.04
13/08/2019,3.4,3,5.1,3
14/08/2019,3,3,5.1,3
15/08/2019,3,3,5.1,3
16/08/2019,3,3,5.1,3
19/08/2019,3,3,5.1,3
20/08/2019,3,3,5.1,3
21/08/2019,3,3,5.1,3
22/08/2019,3,3,5.1,3
23/08/2019,3,3,5.1,3
26/08/2019,3,3,5.1,3
26/08/2019,3,3,5.1,3
27/08/2019,3,3,5.1,3
28/08/2019,3,3,5.1,3
29/08/2019,3,3,5.1,3
30/08/2019,3,3,5.1,3
02/09/2019,3,3,5.1,3
03/09/2019,3,3,5.1,3
04/09/2019,3,3.05,5.1,3
05/09/2019,3.05,3.05,5.1,3
06/09/2019,3.05,3.05,5.1,3
09/09/2019,3.05,3.05,5.1,3
10/09/2019,3.05,3.07,5.1,3
11/09/2019,3.07,3.07,5.1,3
12/09/2019,3.07,3.07,5.1,3
13/09/2019,3.07,3.06,5.1,3
16/09/2019,3.06,3.01,5.1,3
17/09/2019,3.01,3.01,5.1,3
18/09/2019,3.01,3.01,5.1,3
19/09/2019,3.01,3,5.1,3
20/09/2019,3,2.95,5.1,2.95
24/09/2019,2.95,2.89,5.1,2.89
25/09/2019,2.89,2.89,5.1,2.89
26/09/2019,2.89,2.89,5.1,2.89
27/09/2019,2.89,2.89,5.1,2.89
30/09/2019,2.89,2.89,5.1,2.89
01/10/2019,2.89,2.87,5.1,2.87
02/10/2019,2.87,2.87,5.1,2.87
03/10/2019,2.87,2.87,5.1,2.87
04/10/2019,2.87,2.87,5.1,2.87
07/10/2019,2.87,2.87,5.1,2.87
08/10/2019,2.87,2.87,5.1,2.87
09/10/2019,2.87,2.87,5.1,2.87
10/10/2019,2.87,2.87,5.1,2.87
11/10/2019,2.87,2.87,5.1,2.87
14/10/2019,2.87,2.87,5.1,2.87
15/10/2019,2.87,2.87,5.1,2.87
16/10/2019,2.87,2.87,5.1,2.87
17/10/2019,2.87,2.87,5.1,2.87
18/10/2019,2.87,2.87,5.1,2.87
21/10/2019,2.87,2.87,5.1,2.87
22/10/2019,2.87,2.87,5.1,2.87
23/10/2019,2.87,2.87,5.1,2.87
24/10/2019,2.87,2.87,5.1,2.87
25/10/2019,2.87,2.82,5.1,2.82
28/10/2019,2.82,2.82,5.1,2.82
29/10/2019,2.82,2.82,5.1,2.82
30/10/2019,2.82,2.82,5.1,2.82
31/10/2019,2.82,2.82,5.1,2.82
01/11/2019,2.82,2.82,5.1,2.82
04/11/2019,2.82,2.82,5.1,2.82
05/11/2019,2.82,2.82,5.1,2.82
06/11/2019,2.82,2.82,5.1,2.82
07/11/2019,2.82,2.82,5.1,2.82
08/11/2019,2.82,2.82,5.1,2.82
11/11/2019,2.82,2.82,5.1,2.82
12/11/2019,2.82,2.82,5.1,2.82
13/11/2019,2.82,2.82,5.1,2.82
14/11/2019,2.82,2.86,5.1,2.82
15/11/2019,2.86,2.87,5.1,2.82
18/11/2019,2.87,2.9,5.1,2.82
19/11/2019,2.9,2.95,5.1,2.82
20/11/2019,2.95,3,5.1,2.82
21/11/2019,3,2.96,5.1,2.82
22/11/2019,2.96,2.98,5.1,2.82
25/11/2019,2.96,2.98,5.1,2.82
26/11/2019,3.05,3.1,5.1,2.82
27/11/2019,3.1,3.1,5.1,2.82
28/11/2019,3.1,3.1,5.1,2.82
29/11/2019,3.1,2.92,5.1,2.82
02/12/2019,2.92,2.92,5.1,2.82
03/12/2019,2.92,2.92,5.1,2.82
04/12/2019,2.92,2.92,5.1,2.82
05/12/2019,2.92,3.15,5.1,2.82
09/12/2019,3.15,3.16,5.1,2.82
10/12/2019,3.16,3.16,5.1,2.82
11/12/2019,3.16,3.16,5.1,2.82
12/12/2019,3.16,3.6,5.1,2.82
13/12/2019,3.6,3.6,5.1,2.82
16/12/2019,3.6,3.6,5.1,2.82
17/12/2019,3.6,3.6,5.1,2.82
18/12/2019,3.6,3.59,5.1,2.82
19/12/2019,3.59,3.59,5.1,2.82
20/12/2019,3.59,3.5,5.1,2.82
23/12/2019,3.5,3,5.1,2.82
24/12/2019,3,3,5.1,2.82
27/12/2019,3,3,5.1,2.82
30/12/2019,3,3,5.1,2.82
31/12/2019,3,3,5.1,2.82
