Date,Open,Close,High,Low,
07/03/2019,17.69,17.69,17.78,17.69,
08/03/2019,17.69,17.69,17.78,17.69,
11/03/2019,17.69,17.69,17.78,17.69,
12/03/2019,17.69,17.69,17.78,17.69,
13/03/2019,17.69,17.69,17.78,17.69,
14/03/2019,17.69,17.69,17.78,17.69,
15/03/2019,17.69,17.69,17.78,17.69,
18/03/2019,17.69,17.69,17.78,17.69,
19/03/2019,17.69,17.69,17.78,17.69,
20/03/2019,17.69,17.69,17.78,17.69,
21/03/2019,17.69,17.69,17.78,17.69,
22/03/2019,17.69,17.69,17.78,17.69,
25/03/2019,17.69,17.69,17.78,17.69,
26/03/2019,17.69,17.69,17.78,17.69,
27/03/2019,17.69,17.69,17.78,17.69,
28/03/2019,17.69,17.69,17.78,17.69,
29/03/2019,17.69,17.69,17.78,17.69,
01/04/2019,17.69,17.69,17.78,17.69,
02/04/2019,17.69,17.69,17.78,17.69,
03/04/2019,17.69,17.69,17.78,17.69,
04/04/2019,17.69,17.69,17.78,17.69,
05/04/2019,17.69,17.69,17.78,17.69,
08/04/2019,17.69,17.69,17.78,17.69,
09/04/2019,17.69,17.69,17.78,17.69,
10/04/2019,17.69,17.69,17.78,17.69,
11/04/2019,17.69,17.69,17.78,17.69,
12/04/2019,17.69,17.69,17.78,17.69,
15/04/2019,17.69,17.69,17.78,17.69,
16/04/2019,17.69,17.69,17.78,17.69,
17/04/2019,17.69,17.69,17.78,17.69,
18/04/2019,17.69,17.69,17.78,17.69,
23/04/2019,17.69,17.69,17.78,17.69,
24/04/2019,17.69,17.69,17.78,17.69,
25/04/2019,17.69,17.69,17.78,17.69,
26/04/2019,17.69,17.69,17.78,17.69,
29/04/2019,17.69,17.69,17.78,17.69,
30/04/2019,17.69,17.68,17.78,17.68,
02/05/2019,17.68,17.68,17.78,17.68,
03/05/2019,17.68,17.68,17.78,17.68,
06/05/2019,17.68,17.68,17.78,17.68,
07/05/2019,17.68,17.68,17.78,17.68,
08/05/2019,17.68,17.68,17.78,17.68,
09/05/2019,17.68,17.68,17.78,17.68,
10/05/2019,17.68,17.68,17.78,17.68,
13/05/2019,17.68,17.68,17.78,17.68,
14/05/2019,17.68,17.68,17.78,17.68,
15/05/2019,17.68,17.68,17.78,17.68,
16/05/2019,17.68,17.68,17.78,17.68,
17/05/2019,17.68,17.68,17.78,17.68,
20/05/2019,17.68,17.68,17.78,17.68,
21/05/2019,17.68,17.68,17.78,17.68,
22/05/2019,17.68,17.68,17.78,17.68,
23/05/2019,17.68,17.68,17.78,17.68,
24/05/2019,17.68,17.68,17.78,17.68,
27/05/2019,17.68,17.68,17.78,17.68,
28/05/2019,17.68,17.68,17.78,17.68,
29/05/2019,17.68,17.68,17.78,17.68,
30/05/2019,17.68,17.68,17.78,17.68,
31/05/2019,17.68,17.68,17.78,17.68,
03/06/2019,17.68,17.68,17.78,17.68,
04/06/2019,17.68,17.68,17.78,17.68,
06/06/2019,17.68,17.68,17.78,17.68,
07/06/2019,17.68,17.66,17.78,17.66,
10/06/2019,17.66,17.66,17.78,17.66,
11/06/2019,17.66,17.65,17.78,17.65,
12/06/2019,17.65,17.65,17.78,17.65,
13/06/2019,17.65,17.65,17.78,17.65,
14/06/2019,17.65,17.65,17.78,17.65,
17/06/2019,17.65,17.65,17.78,17.65,
18/06/2019,17.65,17.65,17.78,17.65,
19/06/2019,17.65,17.65,17.78,17.65,
20/06/2019,17.65,17.65,17.78,17.65,
21/06/2019,17.65,17.65,17.78,17.65,
24/06/2019,17.65,17.65,17.78,17.65,
25/06/2019,17.65,17.65,17.78,17.65,
26/06/2019,17.65,17.65,17.78,17.65,
27/06/2019,17.65,17.65,17.78,17.65,
28/06/2019,17.65,17.65,17.78,17.65,
01/07/2019,17.65,17.65,17.78,17.65,
02/07/2019,17.65,17.65,17.78,17.65,
03/07/2019,17.65,17.65,17.78,17.65,
04/07/2019,17.65,17.65,17.78,17.65,
05/07/2019,17.65,17.65,17.78,17.65,
08/07/2019,17.65,17.65,17.78,17.65,
09/07/2019,17.65,17.65,17.78,17.65,
10/07/2019,17.65,17.65,17.78,17.65,
11/07/2019,17.65,17.65,17.78,17.65,
12/07/2019,17.65,17.65,17.78,17.65,
15/07/2019,17.65,17.65,17.78,17.65,
16/07/2019,17.65,17.65,17.78,17.65,
17/07/2019,17.65,17.65,17.78,17.65,
18/07/2019,17.65,17.65,17.78,17.65,
19/07/2019,17.65,17.65,17.78,17.65,
22/07/2019,17.65,17.65,17.78,17.65,
23/07/2019,17.65,17.65,17.78,17.65,
24/07/2019,17.65,17.65,17.78,17.65,
25/07/2019,17.65,17.65,17.78,17.65,
26/07/2019,17.65,17.65,17.78,17.65,
29/07/2019,17.65,17.65,17.78,17.65,
30/07/2019,17.65,17.65,17.78,17.65,
31/07/2019,17.65,17.65,17.78,17.65,
01/08/2019,17.65,17.59,17.78,17.59,
02/08/2019,17.59,17.59,17.78,17.59,
06/08/2019,17.59,17.59,17.78,17.59,
07/08/2019,17.59,17.59,17.78,17.59,
08/08/2019,17.59,17.59,17.78,17.59,
09/08/2019,17.59,17.59,17.78,17.59,
13/08/2019,17.59,17,17.78,17,
14/08/2019,17,17,17.78,17,
15/08/2019,17,17,17.78,17,
16/08/2019,17,17,17.78,17,
19/08/2019,17,17,17.78,17,
20/08/2019,17,17,17.78,17,
21/08/2019,17,17,17.78,17,
22/08/2019,17,17,17.78,17,
23/08/2019,17,17,17.78,17,
26/08/2019,17,16.8,17.78,16.8,
26/08/2019,17,16.8,17.78,16.8,
27/08/2019,16.8,16.8,17.78,16.8,
28/08/2019,16.8,16.8,17.78,16.8,
29/08/2019,16.8,16.8,17.78,16.8,
30/08/2019,16.8,16.8,17.78,16.8,
02/09/2019,16.8,16.8,17.78,16.8,
03/09/2019,16.8,16.8,17.78,16.8,
04/09/2019,16.8,16.8,17.78,16.8,
05/09/2019,16.8,16.8,17.78,16.8,
06/09/2019,16.8,16.8,17.78,16.8,
09/09/2019,16.8,16.8,17.78,16.8,
10/09/2019,16.8,16.8,17.78,16.8,
11/09/2019,16.8,16.8,17.78,16.8,
12/09/2019,16.8,16.8,17.78,16.8,
13/09/2019,16.8,16.8,17.78,16.8,
16/09/2019,16.8,16.8,17.78,16.8,
17/09/2019,16.8,16.7,17.78,16.7,
18/09/2019,16.7,16.7,17.78,16.7,
19/09/2019,16.7,16.7,17.78,16.7,
20/09/2019,16.7,16.7,17.78,16.7,
24/09/2019,16.7,16.7,17.78,16.7,
25/09/2019,16.7,16.7,17.78,16.7,
26/09/2019,16.7,16.7,17.78,16.7,
27/09/2019,16.7,16.7,17.78,16.7,
30/09/2019,16.7,16.7,17.78,16.7,
01/10/2019,16.7,16.7,17.78,16.7,
02/10/2019,16.7,16.7,17.78,16.7,
03/10/2019,16.7,16.7,17.78,16.7,
04/10/2019,16.7,16.7,17.78,16.7,
07/10/2019,16.7,16.7,17.78,16.7,
08/10/2019,16.7,16.7,17.78,16.7,
09/10/2019,16.7,16.7,17.78,16.7,
10/10/2019,16.7,16.7,17.78,16.7,
11/10/2019,16.7,16.7,17.78,16.7,
14/10/2019,16.7,16.7,17.78,16.7,
15/10/2019,16.7,16.7,17.78,16.7,
16/10/2019,16.7,16.7,17.78,16.7,
17/10/2019,16.7,16.7,17.78,16.7,
18/10/2019,16.7,16.7,17.78,16.7,
21/10/2019,16.7,16.7,17.78,16.7,
22/10/2019,16.7,16.7,17.78,16.7,
23/10/2019,16.7,16.7,17.78,16.7,
24/10/2019,16.7,16.7,17.78,16.7,
25/10/2019,16.7,16.7,17.78,16.7,
28/10/2019,16.7,16.7,17.78,16.7,
29/10/2019,16.7,16.7,17.78,16.7,
30/10/2019,16.7,16.7,17.78,16.7,
31/10/2019,16.7,16.7,17.78,16.7,
01/11/2019,16.7,16.7,17.78,16.7,
04/11/2019,16.7,16.7,17.78,16.7,
05/11/2019,16.7,16.7,17.78,16.7,
06/11/2019,16.7,16.7,17.78,16.7,
07/11/2019,16.7,16.7,17.78,16.7,
08/11/2019,16.7,16.7,17.78,16.7,
11/11/2019,16.7,16.7,17.78,16.7,
12/11/2019,16.7,16.7,17.78,16.7,
13/11/2019,16.7,16.7,17.78,16.7,
14/11/2019,16.7,16.7,17.78,16.7,
15/11/2019,16.7,16.7,17.78,16.7,
18/11/2019,16.7,16.7,17.78,16.7,
19/11/2019,16.7,16.7,17.78,16.7,
20/11/2019,16.7,16.7,17.78,16.7,
21/11/2019,16.7,16.7,17.78,16.7,
22/11/2019,16.7,16.4,17.78,16.4,
25/11/2019,16.7,16.4,17.78,16.4,
26/11/2019,16.4,16.4,17.78,16.4,
27/11/2019,16.4,16.4,17.78,16.4,
28/11/2019,16.4,16.4,17.78,16.4,
29/11/2019,16.4,16.4,17.78,16.4,
02/12/2019,16.4,16.4,17.78,16.4,
03/12/2019,16.4,16.4,17.78,16.4,
04/12/2019,16.4,16.4,17.78,16.4,
05/12/2019,16.4,16.4,17.78,16.4,
09/12/2019,16.4,16.4,17.78,16.4,
10/12/2019,16.4,16.4,17.78,16.4,
11/12/2019,16.4,16.4,17.78,16.4,
12/12/2019,16.4,16.4,17.78,16.4,
13/12/2019,16.4,16.4,17.78,16.4,
16/12/2019,16.4,16.4,17.78,16.4,
17/12/2019,16.4,16.4,17.78,16.4,
18/12/2019,16.4,16.4,17.78,16.4,
19/12/2019,16.4,16.4,17.78,16.4,
20/12/2019,16.4,16.4,17.78,16.4,
23/12/2019,16.4,16.4,17.78,16.4,
24/12/2019,16.4,16.4,17.78,16.4,
27/12/2019,16.4,16.4,17.78,16.4,
30/12/2019,16.4,16.4,17.78,16.4,
31/12/2019,16.4,16.4,17.78,16.4,
